order_id,customer_id,product_id,order_date,quantity,price
ORDER01409,CUST000312,PROD000008,2024-10-15,5,20.75
ORDER01410,CUST000110,PROD000013,2024-10-08,3,150.75
ORDER01411,CUST000185,PROD000015,2024-08-17,4,200.50
ORDER01412,CUST000001,PROD000024,2024-01-18,3,120.50
ORDER01413,CUST000306,PROD000001,2024-09-22,2,60.25
ORDER01414,CUST000456,PROD000010,2024-01-04,3,55.75
ORDER01415,CUST000114,PROD000007,2024-06-10,1,35.50
ORDER01416,CUST000396,PROD000027,2024-12-19,3,10.25
ORDER01417,CUST000471,PROD000018,2024-09-18,5,35.50
ORDER01418,CUST000293,PROD000030,2024-10-19,2,35.50
ORDER01419,CUST000049,PROD000002,2024-08-23,3,150.50
ORDER01420,CUST000080,PROD000005,2024-05-15,3,30.25
ORDER01421,CUST000456,PROD000019,2024-05-07,2,15.50
ORDER01422,CUST000132,PROD000026,2024-06-02,1,25.50
ORDER01423,CUST000293,PROD000013,2024-10-18,2,150.75
ORDER01424,CUST000376,PROD000003,2024-06-15,4,80.75
ORDER01425,CUST000089,PROD000016,2024-12-19,5,45.25
ORDER01426,CUST000420,PROD000030,2024-02-18,5,35.50
ORDER01427,CUST000329,PROD000010,2024-01-20,5,55.75
ORDER01428,CUST000196,PROD000003,2024-01-29,0,80.75
ORDER01429,CUST000472,PROD000025,2024-06-20,3,20.25
ORDER01430,CUST000451,PROD000027,2024-08-10,0,10.25
ORDER01431,CUST000214,PROD000030,2024-03-02,2,35.50
ORDER01432,CUST000383,PROD000021,2024-11-04,1,25.25
ORDER01433,CUST000325,PROD000025,2024-11-19,4,20.25
ORDER01434,CUST000028,PROD000010,2024-09-25,1,55.75
ORDER01435,CUST000164,PROD000018,2024-10-16,0,35.50
ORDER01436,CUST000077,PROD000011,2024-09-14,2,25.25
ORDER01437,CUST000079,PROD000002,2024-12-10,4,150.50
ORDER01438,CUST000498,PROD000015,2024-10-31,5,200.50
ORDER01439,CUST000259,PROD000003,2024-04-23,0,80.75
ORDER01440,CUST000222,PROD000010,2024-07-20,2,55.75
ORDER01441,CUST000068,PROD000011,2024-02-12,4,25.25
ORDER01442,CUST000293,PROD000024,2024-01-26,5,120.50
ORDER01443,CUST000205,PROD000009,2024-02-13,4,70.75
ORDER01444,CUST000257,PROD000014,2024-12-23,2,50.50
ORDER01445,CUST000391,PROD000005,2024-09-03,5,30.25
ORDER01446,CUST000102,PROD000016,2024-07-21,5,45.25
ORDER01447,CUST000101,PROD000018,2024-11-11,5,35.50
ORDER01448,CUST000127,PROD000008,2024-02-06,3,20.75
ORDER01449,CUST000398,PROD000014,2024-06-14,5,50.50
ORDER01450,CUST000046,PROD000004,2024-12-09,4,25.25
ORDER01451,CUST000217,PROD000012,2024-06-27,2,40.25
ORDER01452,CUST000165,PROD000012,2024-10-31,1,40.25
ORDER01453,CUST000395,PROD000010,2024-03-27,3,55.75
ORDER01454,CUST000316,PROD000027,2024-08-14,5,10.25
ORDER01455,CUST000075,PROD000015,2024-01-23,2,200.50
ORDER01456,CUST000103,PROD000022,2024-07-10,2,15.75
ORDER01457,CUST000388,PROD000024,2024-02-13,1,120.50
ORDER01458,CUST000379,PROD000002,2024-05-04,5,150.50
ORDER01459,CUST000475,PROD000005,2024-05-27,1,30.25
ORDER01460,CUST000176,PROD000023,2024-02-26,3,75.75
ORDER01461,CUST000231,PROD000016,2024-01-12,3,45.25
ORDER01462,CUST000108,PROD000024,2024-10-02,2,120.50
ORDER01463,CUST000105,PROD000018,2024-09-24,3,35.50
ORDER01464,CUST000281,PROD000016,2024-11-14,2,45.25
ORDER01465,CUST000356,PROD000023,2024-12-08,1,75.75
ORDER01466,CUST000193,PROD000019,2024-12-05,5,15.50
ORDER01467,CUST000023,PROD000009,2024-03-28,1,70.75
ORDER01468,CUST000146,PROD000007,2024-12-22,5,35.50
ORDER01469,CUST000139,PROD000002,2024-08-26,1,150.50
ORDER01470,CUST000035,PROD000013,2024-12-04,3,150.75
ORDER01471,CUST000340,PROD000028,2024-12-03,3,45.75
ORDER01472,CUST000443,PROD000004,2024-01-10,3,25.25
ORDER01473,CUST000445,PROD000029,2024-11-28,4,30.25
ORDER01474,CUST000119,PROD000013,2024-09-17,1,150.75
ORDER01475,CUST000463,PROD000011,2024-09-05,5,25.25
ORDER01476,CUST000273,PROD000003,2024-04-05,0,80.75
ORDER01477,CUST000102,PROD000017,2024-08-22,5,30.75
ORDER01478,CUST000475,PROD000023,2024-01-12,1,75.75
ORDER01479,CUST000127,PROD000030,2024-09-28,3,35.50
ORDER01480,CUST000171,PROD000016,2024-07-20,2,45.25
ORDER01481,CUST000010,PROD000012,2024-12-16,3,40.25
ORDER01482,CUST000182,PROD000021,2024-06-03,2,25.25
ORDER01483,CUST000257,PROD000009,2024-02-01,3,70.75
ORDER01484,CUST000450,PROD000013,2024-01-16,5,150.75
ORDER01485,CUST000486,PROD000009,2024-04-25,2,70.75
ORDER01486,CUST000175,PROD000029,2024-07-20,2,30.25
ORDER01487,CUST000045,PROD000024,2024-07-14,5,120.50
ORDER01488,CUST000492,PROD000022,2024-11-09,2,15.75
ORDER01489,CUST000214,PROD000008,2024-10-20,2,20.75
ORDER01490,CUST000219,PROD000010,2024-11-05,3,55.75
ORDER01491,CUST000230,PROD000018,2024-03-08,2,35.50
ORDER01492,CUST000335,PROD000005,2024-10-24,5,30.25
ORDER01493,CUST000351,PROD000026,2024-04-13,2,25.50
ORDER01494,CUST000159,PROD000023,2024-12-27,5,75.75
ORDER01495,CUST000466,PROD000005,2024-08-08,2,30.25
ORDER01496,CUST000336,PROD000030,2024-10-16,2,35.50
ORDER01497,CUST000163,PROD000003,2024-10-12,5,80.75
ORDER01498,CUST000486,PROD000024,2024-03-01,2,120.50
ORDER01499,CUST000163,PROD000027,2024-03-15,1,10.25
ORDER01500,CUST000392,PROD000011,2024-07-30,4,25.25
ORDER01501,CUST000156,PROD000015,2024-11-22,3,200.50
ORDER01502,CUST000078,PROD000025,2024-04-06,1,20.25
ORDER01503,CUST000068,PROD000006,2024-01-14,5,15.50
ORDER01504,CUST000316,PROD000009,2024-11-06,5,70.75
ORDER01505,CUST000314,PROD000008,2024-11-01,2,20.75
ORDER01506,CUST000119,PROD000022,2024-01-14,3,15.75
ORDER01507,CUST000041,PROD000023,2024-09-01,2,75.75
ORDER01508,CUST000258,PROD000028,2024-11-05,4,45.75
ORDER01509,CUST000365,PROD000021,2024-07-10,2,25.25
ORDER01510,CUST000437,PROD000013,2024-09-08,4,150.75
ORDER01511,CUST000071,PROD000006,2024-04-08,2,15.50
ORDER01512,CUST000017,PROD000014,2024-01-08,3,50.50
ORDER01513,CUST000487,PROD000014,2024-04-23,2,50.50
ORDER01514,CUST000388,PROD000007,2024-02-03,2,35.50
ORDER01515,CUST000475,PROD000015,2024-11-11,4,200.50
ORDER01516,CUST000353,PROD000011,2024-08-22,2,25.25
ORDER01517,CUST000219,PROD000013,2024-01-22,5,150.75
ORDER01518,CUST000377,PROD000027,2024-07-13,3,10.25
ORDER01519,CUST000202,PROD000020,2024-10-19,5,20.25
ORDER01520,CUST000275,PROD000017,2024-11-24,1,30.75
ORDER01521,CUST000267,PROD000004,2024-08-19,4,25.25
ORDER01522,CUST000424,PROD000029,2024-01-22,2,30.25
ORDER01523,CUST000266,PROD000018,2024-07-21,1,35.50
ORDER01524,CUST000286,PROD000013,2024-09-21,1,150.75
ORDER01525,CUST000098,PROD000010,2024-08-13,4,55.75
ORDER01526,CUST000453,PROD000010,2024-05-26,4,55.75
ORDER01527,CUST000086,PROD000014,2024-05-30,5,50.50
ORDER01528,CUST000471,PROD000002,2024-12-19,5,150.50
ORDER01529,CUST000463,PROD000005,2024-08-25,4,30.25
ORDER01530,CUST000047,PROD000024,2024-09-13,1,120.50
ORDER01531,CUST000093,PROD000025,2024-10-26,5,20.25
ORDER01532,CUST000070,PROD000013,2024-07-30,3,150.75
ORDER01533,CUST000231,PROD000001,2024-04-01,4,60.25
ORDER01534,CUST000303,PROD000029,2024-12-30,2,30.25
ORDER01535,CUST000452,PROD000015,2024-02-16,3,200.50
ORDER01536,CUST000166,PROD000023,2024-11-28,2,75.75
ORDER01537,CUST000368,PROD000024,2024-03-04,1,120.50
ORDER01538,CUST000059,PROD000023,2024-08-18,3,75.75
ORDER01539,CUST000044,PROD000017,2024-12-28,4,30.75
ORDER01540,CUST000373,PROD000026,2024-09-18,5,25.50
ORDER01541,CUST000487,PROD000006,2024-07-12,5,15.50
ORDER01542,CUST000195,PROD000002,2024-03-28,3,150.50
ORDER01543,CUST000290,PROD000028,2024-12-03,2,45.75
ORDER01544,CUST000084,PROD000028,2024-03-15,2,45.75
ORDER01545,CUST000394,PROD000023,2024-01-27,4,75.75
ORDER01546,CUST000158,PROD000010,2024-08-16,3,55.75
ORDER01547,CUST000321,PROD000006,2024-03-01,2,15.50
ORDER01548,CUST000492,PROD000007,2024-01-02,5,35.50
ORDER01549,CUST000392,PROD000009,2024-01-07,4,70.75
ORDER01550,CUST000255,PROD000028,2024-09-12,5,45.75
ORDER01551,CUST000414,PROD000001,2024-11-07,4,60.25
ORDER01552,CUST000122,PROD000007,2024-10-28,4,35.50
ORDER01553,CUST000233,PROD000014,2024-08-14,1,50.50
ORDER01554,CUST000308,PROD000020,2024-01-04,2,20.25
ORDER01555,CUST000452,PROD000018,2024-05-22,0,35.50
ORDER01556,CUST000318,PROD000021,2024-10-12,2,25.25
ORDER01557,CUST000026,PROD000006,2024-03-16,1,15.50
ORDER01558,CUST000335,PROD000012,2024-01-19,0,40.25
ORDER01559,CUST000075,PROD000028,2024-01-17,5,45.75
ORDER01560,CUST000430,PROD000020,2024-06-01,3,20.25
ORDER01561,CUST000472,PROD000003,2024-01-26,1,80.75
ORDER01562,CUST000214,PROD000006,2024-03-23,3,15.50
ORDER01563,CUST000313,PROD000022,2024-12-20,5,15.75
ORDER01564,CUST000294,PROD000026,2024-10-14,2,25.50
ORDER01565,CUST000495,PROD000015,2024-10-23,3,200.50
ORDER01566,CUST000477,PROD000002,2024-02-17,3,150.50
ORDER01567,CUST000166,PROD000012,2024-07-13,1,40.25
ORDER01568,CUST000389,PROD000014,2024-10-08,1,50.50
ORDER01569,CUST000150,PROD000016,2024-03-09,1,45.25
ORDER01570,CUST000356,PROD000028,2024-05-20,3,45.75
ORDER01571,CUST000270,PROD000014,2024-09-25,2,50.50
ORDER01572,CUST000357,PROD000007,2024-11-09,1,35.50
ORDER01573,CUST000056,PROD000019,2024-11-18,5,15.50
ORDER01574,CUST000045,PROD000016,2024-12-18,5,45.25
ORDER01575,CUST000479,PROD000026,2024-12-27,3,25.50
ORDER01576,CUST000219,PROD000020,2024-06-11,3,20.25
ORDER01577,CUST000270,PROD000019,2024-11-15,3,15.50
ORDER01578,CUST000475,PROD000005,2024-11-10,5,30.25
ORDER01579,CUST000255,PROD000017,2024-11-19,4,30.75
ORDER01580,CUST000253,PROD000026,2024-04-02,5,25.50
ORDER01581,CUST000120,PROD000023,2024-05-28,2,75.75
ORDER01582,CUST000001,PROD000004,2024-01-13,4,25.25
ORDER01583,CUST000321,PROD000026,2024-03-01,2,25.50
ORDER01584,CUST000410,PROD000020,2024-07-31,4,20.25
ORDER01585,CUST000024,PROD000011,2024-06-28,5,25.25
ORDER01586,CUST000413,PROD000021,2024-04-18,1,25.25
ORDER01587,CUST000328,PROD000007,2024-12-19,3,35.50
ORDER01588,CUST000131,PROD000026,2024-02-04,3,25.50
ORDER01589,CUST000154,PROD000017,2024-10-08,3,30.75
ORDER01590,CUST000393,PROD000001,2024-02-28,3,60.25
ORDER01591,CUST000175,PROD000013,2024-10-18,5,150.75
ORDER01592,CUST000492,PROD000001,2024-03-30,2,60.25
ORDER01593,CUST000170,PROD000027,2024-06-22,4,10.25
ORDER01594,CUST000470,PROD000016,2024-01-19,2,45.25
ORDER01595,CUST000247,PROD000005,2024-11-17,4,30.25
ORDER01596,CUST000457,PROD000028,2024-10-01,3,45.75
ORDER01597,CUST000237,PROD000026,2024-07-30,1,25.50
ORDER01598,CUST000428,PROD000017,2024-06-02,5,30.75
ORDER01599,CUST000372,PROD000022,2024-06-10,5,15.75
ORDER01600,CUST000275,PROD000001,2024-04-16,5,60.25
ORDER01601,CUST000351,PROD000011,2024-06-30,1,25.25
ORDER01602,CUST000497,PROD000005,2024-05-23,1,30.25
ORDER01603,CUST000174,PROD000013,2024-11-16,5,150.75
ORDER01604,CUST000432,PROD000006,2024-10-19,5,15.50
ORDER01605,CUST000200,PROD000006,2024-10-31,1,15.50
ORDER01606,CUST000443,PROD000026,2024-06-06,3,25.50
ORDER01607,CUST000364,PROD000002,2024-05-19,4,150.50
ORDER01608,CUST000045,PROD000016,2024-05-01,3,45.25
ORDER01609,CUST000232,PROD000027,2024-06-03,2,10.25
ORDER01610,CUST000269,PROD000010,2024-03-30,1,55.75
ORDER01611,CUST000192,PROD000026,2024-01-20,2,25.50
ORDER01612,CUST000468,PROD000003,2024-08-15,5,80.75
ORDER01613,CUST000013,PROD000026,2024-09-04,5,25.50
ORDER01614,CUST000079,PROD000007,2024-06-23,4,35.50
ORDER01615,CUST000376,PROD000028,2024-09-25,3,45.75
ORDER01616,CUST000398,PROD000011,2024-03-14,1,25.25
ORDER01617,CUST000421,PROD000017,2024-12-12,2,30.75
ORDER01618,CUST000106,PROD000024,2024-01-19,4,120.50
ORDER01619,CUST000199,PROD000023,2024-09-24,1,75.75
ORDER01620,CUST000003,PROD000010,2024-01-23,5,55.75
ORDER01621,CUST000447,PROD000003,2024-06-19,4,80.75
ORDER01622,CUST000456,PROD000002,2024-02-22,5,150.50
ORDER01623,CUST000393,PROD000022,2024-06-08,1,15.75
ORDER01624,CUST000296,PROD000025,2024-06-08,2,20.25
ORDER01625,CUST000165,PROD000007,2024-04-08,3,35.50
ORDER01626,CUST000142,PROD000018,2024-06-12,4,35.50
ORDER01627,CUST000344,PROD000004,2024-05-19,2,25.25
ORDER01628,CUST000081,PROD000009,2024-02-28,1,70.75
ORDER01629,CUST000491,PROD000020,2024-10-13,5,20.25
ORDER01630,CUST000053,PROD000007,2024-10-04,3,35.50
ORDER01631,CUST000282,PROD000011,2024-05-18,2,25.25
ORDER01632,CUST000483,PROD000023,2024-05-25,0,75.75
ORDER01633,CUST000294,PROD000008,2024-03-28,1,20.75
ORDER01634,CUST000160,PROD000020,2024-06-22,5,20.25
ORDER01635,CUST000228,PROD000002,2024-03-07,1,150.50
ORDER01636,CUST000242,PROD000029,2024-12-11,1,30.25
ORDER01637,CUST000055,PROD000013,2024-01-28,1,150.75
ORDER01638,CUST000219,PROD000013,2024-04-01,5,150.75
ORDER01639,CUST000457,PROD000019,2024-11-18,4,15.50
ORDER01640,CUST000316,PROD000012,2024-06-08,3,40.25
ORDER01641,CUST000419,PROD000007,2024-12-09,5,35.50
ORDER01642,CUST000041,PROD000030,2024-08-26,5,35.50
ORDER01643,CUST000068,PROD000003,2024-12-23,4,80.75
ORDER01644,CUST000050,PROD000015,2024-06-07,4,200.50
ORDER01645,CUST000241,PROD000008,2024-04-24,0,20.75
ORDER01646,CUST000074,PROD000028,2024-11-11,3,45.75
ORDER01647,CUST000468,PROD000012,2024-07-19,2,40.25
ORDER01648,CUST000359,PROD000030,2024-12-06,3,35.50
ORDER01649,CUST000404,PROD000028,2024-06-15,4,45.75
ORDER01650,CUST000250,PROD000001,2024-02-03,4,60.25
ORDER01651,CUST000058,PROD000012,2024-09-02,4,40.25
ORDER01652,CUST000434,PROD000006,2024-05-24,3,15.50
ORDER01653,CUST000310,PROD000019,2024-03-06,5,15.50
ORDER01654,CUST000053,PROD000013,2024-02-24,3,150.75
ORDER01655,CUST000285,PROD000021,2024-02-06,3,25.25
ORDER01656,CUST000273,PROD000015,2024-07-24,5,200.50
ORDER01657,CUST000212,PROD000008,2024-11-13,2,20.75
ORDER01658,CUST000281,PROD000006,2024-09-03,4,15.50
ORDER01659,CUST000034,PROD000011,2024-04-16,5,25.25
ORDER01660,CUST000221,PROD000026,2024-08-10,5,25.50
ORDER01661,CUST000404,PROD000011,2024-10-05,2,25.25
ORDER01662,CUST000089,PROD000022,2024-12-08,1,15.75
ORDER01663,CUST000379,PROD000030,2024-12-30,5,35.50
ORDER01664,CUST000429,PROD000016,2024-02-28,5,45.25
ORDER01665,CUST000306,PROD000015,2024-06-15,5,200.50
ORDER01666,CUST000050,PROD000027,2024-08-15,2,10.25
ORDER01667,CUST000158,PROD000013,2024-02-05,5,150.75
ORDER01668,CUST000056,PROD000022,2024-11-01,4,15.75
ORDER01669,CUST000168,PROD000016,2024-11-26,1,45.25
ORDER01670,CUST000047,PROD000007,2024-03-12,5,35.50
ORDER01671,CUST000463,PROD000025,2024-11-21,1,20.25
ORDER01672,CUST000388,PROD000005,2024-12-04,2,30.25
ORDER01673,CUST000232,PROD000018,2024-05-29,4,35.50
ORDER01674,CUST000316,PROD000019,2024-08-16,2,15.50
ORDER01675,CUST000106,PROD000022,2024-06-11,3,15.75
ORDER01676,CUST000292,PROD000026,2024-12-13,3,25.50
ORDER01677,CUST000471,PROD000030,2024-08-10,3,35.50
ORDER01678,CUST000046,PROD000019,2024-01-05,5,15.50
ORDER01679,CUST000262,PROD000013,2024-03-06,3,150.75
ORDER01680,CUST000032,PROD000012,2024-10-08,1,40.25
ORDER01681,CUST000001,PROD000023,2024-10-13,3,75.75
ORDER01682,CUST000057,PROD000028,2024-05-24,0,45.75
ORDER01683,CUST000444,PROD000001,2024-04-30,4,60.25
ORDER01684,CUST000360,PROD000019,2024-07-20,3,15.50
ORDER01685,CUST000365,PROD000013,2024-07-26,4,150.75
ORDER01686,CUST000223,PROD000018,2024-04-18,2,35.50
ORDER01687,CUST000244,PROD000005,2024-04-06,5,30.25
ORDER01688,CUST000197,PROD000027,2024-07-03,4,10.25
ORDER01689,CUST000079,PROD000010,2024-12-09,2,55.75
ORDER01690,CUST000069,PROD000001,2024-02-06,1,60.25
ORDER01691,CUST000074,PROD000024,2024-09-06,4,120.50
ORDER01692,CUST000500,PROD000005,2024-02-13,2,30.25
ORDER01693,CUST000329,PROD000026,2024-07-31,4,25.50
ORDER01694,CUST000458,PROD000026,2024-12-22,5,25.50
ORDER01695,CUST000477,PROD000014,2024-11-15,2,50.50
ORDER01696,CUST000233,PROD000017,2024-08-05,5,30.75
ORDER01697,CUST000420,PROD000015,2024-07-15,3,200.50
ORDER01698,CUST000116,PROD000006,2024-08-05,0,15.50
ORDER01699,CUST000310,PROD000001,2024-10-22,4,60.25
ORDER01700,CUST000434,PROD000024,2024-05-01,5,120.50
ORDER01701,CUST000138,PROD000014,2024-10-06,5,50.50
ORDER01702,CUST000188,PROD000002,2024-01-20,5,150.50
ORDER01703,CUST000248,PROD000023,2024-07-07,1,75.75
ORDER01704,CUST000298,PROD000016,2024-12-19,1,45.25
ORDER01705,CUST000073,PROD000024,2024-09-26,3,120.50
ORDER01706,CUST000239,PROD000017,2024-02-10,5,30.75
ORDER01707,CUST000456,PROD000020,2024-02-15,2,20.25
ORDER01708,CUST000242,PROD000021,2024-12-05,1,25.25
ORDER01709,CUST000351,PROD000021,2024-10-03,5,25.25
ORDER01710,CUST000160,PROD000020,2024-01-28,3,20.25
ORDER01711,CUST000274,PROD000025,2024-01-06,4,20.25
ORDER01712,CUST000233,PROD000017,2024-08-28,5,30.75
ORDER01713,CUST000376,PROD000011,2024-08-03,3,25.25
ORDER01714,CUST000492,PROD000026,2024-05-30,3,25.50
ORDER01715,CUST000086,PROD000002,2024-12-21,5,150.50
ORDER01716,CUST000384,PROD000010,2024-10-15,3,55.75
ORDER01717,CUST000032,PROD000021,2024-08-30,5,25.25
ORDER01718,CUST000087,PROD000019,2024-01-27,3,15.50
ORDER01719,CUST000415,PROD000024,2024-11-15,1,120.50
ORDER01720,CUST000147,PROD000016,2024-02-12,2,45.25
ORDER01721,CUST000259,PROD000003,2024-05-22,3,80.75
ORDER01722,CUST000068,PROD000020,2024-05-23,3,20.25
ORDER01723,CUST000440,PROD000009,2024-01-08,1,70.75
ORDER01724,CUST000310,PROD000006,2024-10-29,2,15.50
ORDER01725,CUST000338,PROD000015,2024-07-08,2,200.50
ORDER01726,CUST000134,PROD000026,2024-12-24,2,25.50
ORDER01727,CUST000249,PROD000006,2024-09-27,1,15.50
ORDER01728,CUST000176,PROD000003,2024-03-15,5,80.75
ORDER01729,CUST000479,PROD000027,2024-03-19,4,10.25
ORDER01730,CUST000386,PROD000014,2024-07-15,2,50.50
ORDER01731,CUST000339,PROD000015,2024-11-22,2,200.50
ORDER01732,CUST000108,PROD000019,2024-06-25,1,15.50
ORDER01733,CUST000329,PROD000009,2024-02-29,1,70.75
ORDER01734,CUST000086,PROD000015,2024-07-23,4,200.50
ORDER01735,CUST000155,PROD000016,2024-09-29,2,45.25
ORDER01736,CUST000195,PROD000022,2024-12-27,4,15.75
ORDER01737,CUST000243,PROD000009,2024-03-15,5,70.75
ORDER01738,CUST000446,PROD000014,2024-01-07,0,50.50
ORDER01739,CUST000148,PROD000030,2024-08-17,4,35.50
ORDER01740,CUST000348,PROD000011,2024-09-28,1,25.25
ORDER01741,CUST000050,PROD000030,2024-09-29,3,35.50
ORDER01742,CUST000490,PROD000028,2024-08-09,5,45.75
ORDER01743,CUST000471,PROD000021,2024-05-19,3,25.25
ORDER01744,CUST000139,PROD000009,2024-02-20,3,70.75
ORDER01745,CUST000336,PROD000019,2024-07-19,4,15.50
ORDER01746,CUST000396,PROD000022,2024-05-03,5,15.75
ORDER01747,CUST000395,PROD000007,2024-09-23,3,35.50
ORDER01748,CUST000347,PROD000023,2024-04-02,3,75.75
ORDER01749,CUST000281,PROD000001,2024-12-10,1,60.25
ORDER01750,CUST000426,PROD000003,2024-01-07,4,80.75
ORDER01751,CUST000051,PROD000017,2024-02-23,4,30.75
ORDER01752,CUST000180,PROD000008,2024-05-25,3,20.75
ORDER01753,CUST000099,PROD000002,2024-01-13,5,150.50
ORDER01754,CUST000048,PROD000002,2024-10-31,2,150.50
ORDER01755,CUST000487,PROD000020,2024-11-22,1,20.25
ORDER01756,CUST000363,PROD000004,2024-02-14,5,25.25
ORDER01757,CUST000067,PROD000013,2024-12-02,5,150.75
ORDER01758,CUST000412,PROD000006,2024-02-26,2,15.50
ORDER01759,CUST000130,PROD000010,2024-08-27,1,55.75
ORDER01760,CUST000328,PROD000015,2024-05-21,4,200.50
ORDER01761,CUST000355,PROD000029,2024-12-07,3,30.25
ORDER01762,CUST000132,PROD000006,2024-02-07,3,15.50
ORDER01763,CUST000398,PROD000002,2024-07-14,4,150.50
ORDER01764,CUST000171,PROD000002,2024-05-12,3,150.50
ORDER01765,CUST000092,PROD000015,2024-02-05,4,200.50
ORDER01766,CUST000476,PROD000007,2024-11-08,4,35.50
ORDER01767,CUST000092,PROD000021,2024-09-08,1,25.25
ORDER01768,CUST000074,PROD000018,2024-08-08,2,35.50
ORDER01769,CUST000315,PROD000021,2024-02-24,4,25.25
ORDER01770,CUST000367,PROD000009,2024-02-22,0,70.75
ORDER01771,CUST000018,PROD000003,2024-02-06,5,80.75
ORDER01772,CUST000373,PROD000009,2024-08-16,1,70.75
ORDER01773,CUST000460,PROD000016,2024-03-17,1,45.25
ORDER01774,CUST000478,PROD000002,2024-12-06,4,150.50
ORDER01775,CUST000137,PROD000005,2024-12-24,3,30.25
ORDER01776,CUST000464,PROD000013,2024-10-21,1,150.75
ORDER01777,CUST000264,PROD000023,2024-09-08,4,75.75
ORDER01778,CUST000224,PROD000013,2024-02-05,5,150.75
ORDER01779,CUST000116,PROD000001,2024-07-15,4,60.25
ORDER01780,CUST000063,PROD000019,2024-10-01,0,15.50
ORDER01781,CUST000479,PROD000012,2024-06-19,3,40.25
ORDER01782,CUST000206,PROD000002,2024-11-19,1,150.50
ORDER01783,CUST000188,PROD000018,2024-06-23,1,35.50
ORDER01784,CUST000431,PROD000015,2024-05-28,2,200.50
ORDER01785,CUST000091,PROD000018,2024-01-21,4,35.50
ORDER01786,CUST000339,PROD000007,2024-06-02,4,35.50
ORDER01787,CUST000459,PROD000004,2024-11-18,3,25.25
ORDER01788,CUST000250,PROD000003,2024-11-19,4,80.75
ORDER01789,CUST000377,PROD000007,2024-03-12,1,35.50
ORDER01790,CUST000099,PROD000001,2024-10-30,2,60.25
ORDER01791,CUST000251,PROD000013,2024-02-02,5,150.75
ORDER01792,CUST000330,PROD000010,2024-09-12,5,55.75
ORDER01793,CUST000495,PROD000027,2024-08-18,1,10.25
ORDER01794,CUST000019,PROD000011,2024-01-29,3,25.25
ORDER01795,CUST000404,PROD000024,2024-01-22,0,120.50
ORDER01796,CUST000208,PROD000004,2024-04-18,5,25.25
ORDER01797,CUST000235,PROD000022,2024-10-01,2,15.75
ORDER01798,CUST000380,PROD000019,2024-04-29,1,15.50
ORDER01799,CUST000019,PROD000024,2024-03-13,4,120.50
ORDER01800,CUST000335,PROD000001,2024-08-29,5,60.25
ORDER01801,CUST000024,PROD000008,2024-12-25,2,20.75
ORDER01802,CUST000008,PROD000006,2024-11-19,1,15.50
ORDER01803,CUST000464,PROD000010,2024-02-19,4,55.75
ORDER01804,CUST000313,PROD000006,2024-10-29,1,15.50
ORDER01805,CUST000419,PROD000027,2024-02-24,1,10.25
ORDER01806,CUST000255,PROD000020,2024-11-11,2,20.25
ORDER01807,CUST000033,PROD000026,2024-04-13,4,25.50
ORDER01808,CUST000173,PROD000026,2024-12-13,4,25.50
ORDER01809,CUST000167,PROD000004,2024-12-16,5,25.25
ORDER01810,CUST000280,PROD000005,2024-06-13,2,30.25
ORDER01811,CUST000392,PROD000002,2024-10-30,2,150.50
ORDER01812,CUST000172,PROD000003,2024-03-02,3,80.75
ORDER01813,CUST000073,PROD000025,2024-07-31,2,20.25
ORDER01814,CUST000357,PROD000012,2024-10-10,0,40.25
ORDER01815,CUST000085,PROD000015,2024-05-04,0,200.50
ORDER01816,CUST000474,PROD000019,2024-01-21,2,15.50
ORDER01817,CUST000052,PROD000026,2024-11-19,5,25.50
ORDER01818,CUST000193,PROD000025,2024-03-21,1,20.25
ORDER01819,CUST000451,PROD000016,2024-02-11,1,45.25
ORDER01820,CUST000004,PROD000006,2024-02-15,5,15.50
ORDER01821,CUST000455,PROD000010,2024-08-01,4,55.75
ORDER01822,CUST000355,PROD000005,2024-04-15,2,30.25
ORDER01823,CUST000328,PROD000009,2024-09-24,4,70.75
ORDER01824,CUST000211,PROD000008,2024-03-30,5,20.75
ORDER01825,CUST000355,PROD000002,2024-11-01,2,150.50
ORDER01826,CUST000368,PROD000016,2024-11-09,1,45.25
ORDER01827,CUST000322,PROD000027,2024-06-03,3,10.25
ORDER01828,CUST000215,PROD000001,2024-10-12,2,60.25
ORDER01829,CUST000099,PROD000004,2024-09-28,1,25.25
ORDER01830,CUST000317,PROD000012,2024-10-03,5,40.25
ORDER01831,CUST000113,PROD000015,2024-11-16,2,200.50
ORDER01832,CUST000142,PROD000002,2024-04-09,1,150.50
ORDER01833,CUST000408,PROD000005,2024-12-16,4,30.25
ORDER01834,CUST000255,PROD000006,2024-03-22,1,15.50
ORDER01835,CUST000028,PROD000021,2024-07-05,3,25.25
